'goals','hat_y_g','hat_y_xG'
1.0,2.315,2.5
1.0,1.3645,1.3
4.0,2.022,2.5
0.0,1.591,2.8
2.0,1.55798,1.6
0.0,2.56396,2.6
3.0,1.02349,0.9
2.0,1.341,1.6
0.0,1.38200,1.3
2.0,0.96650,1.0
5.0,1.641,1.4
0.0,1.266,1.5
1.0,1.51749,1.1
0.0,1.1455,1.4
0.0,1.2645,0.9
0.0,1.24,0.7
1.0,1.4005,1.3
1.0,0.9535,0.4
2.0,1.2625,1.0
0.0,1.25100,1.4
1.0,1.027,1.5
3.0,1.76700,2.3
1.0,1.1555,1.1
1.0,1.358,1.0
1.0,1.07100,0.6
2.0,1.807,1.3
3.0,1.2255,1.3
0.0,1.16449,1.0
2.0,1.425,1.2
0.0,1.83149,1.5
2.0,1.61550,2.2
1.0,1.31,1.1
1.0,1.359,1.5
1.0,1.67049,1.8
3.0,1.542,1.6
1.0,1.241,1.1
0.0,1.4475,1.3
3.0,1.40700,2.1
3.0,1.581,2.2
1.0,1.1605,1.5
1.0,1.59599,1.4
1.0,1.45797,1.0
0.0,1.411,1.9
2.0,1.6575,2.0
2.0,2.09596,1.5
4.0,3.24398,3.5
0.0,1.293,1.4
0.0,0.93599,0.8
4.0,1.366,1.2
1.0,1.9375,1.9
1.0,1.65049,1.6
1.0,1.33550,1.4
0.0,1.623,3.0
1.0,1.707,2.0
3.0,1.515,1.3
4.0,2.564,3.0
0.0,1.08550,1.4
0.0,1.966,2.0
1.0,1.214,1.2
2.0,2.2005,1.8
1.0,1.498,1.6
2.0,1.4635,1.6
3.0,1.3215,0.9
0.0,1.498,1.6
1.0,1.4295,1.0
1.0,1.1675,1.5
3.0,1.6735,1.4
3.0,0.98050,1.0
1.0,1.884,1.4
2.0,1.717,2.4
3.0,1.1555,1.1
0.0,1.371,1.3
2.0,1.10950,1.3
1.0,1.43249,1.4
3.0,1.3485,2.9
0.0,1.3635,1.4
2.0,1.4875,1.8
2.0,1.3965,1.6
1.0,1.80450,1.9
2.0,1.125,1.3
3.0,1.29149,1.4
0.0,1.28349,1.2
2.0,1.11799,1.2
2.0,2.048,1.1
0.0,1.31100,1.8
2.0,1.3465,1.5
1.0,0.96500,1.8
3.0,2.53349,2.9
0.0,0.843,1.1
2.0,1.295,1.3
3.0,1.484,1.4
3.0,2.116,2.3
2.0,1.574,1.7
0.0,1.318,1.6
1.0,1.19098,1.1
0.0,1.04050,0.6
0.0,1.1415,1.2
0.0,1.0535,1.7
3.0,1.8465,2.3
1.0,1.4045,1.4
0.0,1.8165,2.7
2.0,1.141,1.1
1.0,1.63849,1.6
1.0,1.95098,1.9
2.0,1.4285,0.9
0.0,1.456,0.9
2.0,1.72400,2.1
2.0,1.33050,1.9
3.0,1.74149,1.7
4.0,1.4605,1.8
2.0,1.461,1.4
5.0,1.582,1.5
3.0,1.538,1.4
1.0,1.02300,1.5
0.0,1.6275,2.4
3.0,1.137,1.3
3.0,1.58750,1.3
4.0,2.065,2.3
1.0,1.2945,0.9
2.0,1.4075,1.5
0.0,1.998,1.9
0.0,1.58,0.9
0.0,1.169,1.1
2.0,1.17649,1.0
4.0,1.92898,2.3
2.0,1.682,2.1
4.0,1.48450,1.4
1.0,1.9095,1.0
1.0,1.78250,2.4
1.0,1.22749,1.2
3.0,1.1015,1.1
0.0,1.214,1.5
1.0,0.97200,0.5
0.0,1.64200,2.2
0.0,1.47899,0.9
1.0,1.2905,1.0
2.0,1.5335,2.0
1.0,1.323,1.7
2.0,1.47600,1.6
3.0,1.3605,1.6
3.0,1.3245,1.6
2.0,1.41200,1.0
2.0,2.7965,2.6
3.0,1.925,2.7
2.0,1.1875,1.2
2.0,1.3575,1.6
1.0,1.57100,1.7
2.0,1.236,1.3
1.0,1.76150,2.5
3.0,1.197,1.8
2.0,1.61549,2.1
1.0,1.355,1.2
2.0,3.17349,2.6
4.0,1.9805,2.2
2.0,1.5665,1.8
0.0,1.605,1.7
0.0,1.573,1.4
0.0,1.47650,1.2
2.0,1.20498,1.2
2.0,1.8465,1.8
0.0,1.639,0.7
1.0,1.318,1.5
2.0,1.42298,0.8
4.0,1.7025,2.2
2.0,1.225,0.6
1.0,1.2285,0.8
3.0,2.44100,2.3
0.0,1.4785,1.5
2.0,1.284,1.1
0.0,1.098,1.3
1.0,1.525,1.7
1.0,2.1795,2.0
1.0,1.63649,2.0
0.0,1.80398,1.9
0.0,1.275,1.6
1.0,2.537,2.5
1.0,1.416,1.4
2.0,1.56450,2.0
2.0,1.424,1.7
1.0,1.1525,0.4
2.0,1.85249,2.2
2.0,1.87350,1.7
1.0,2.0425,1.7
3.0,1.5885,1.7
1.0,1.49299,1.5
1.0,1.38649,1.4
1.0,1.2665,1.2
0.0,1.36849,1.4
1.0,1.6605,1.5
2.0,1.5135,2.3
3.0,1.4935,1.4
2.0,1.672,1.5
1.0,1.567,1.2
2.0,1.5145,0.9
0.0,1.28649,1.5
1.0,2.0045,1.7
1.0,1.253,1.2
3.0,1.1125,1.2
1.0,1.563,1.0
0.0,1.1455,0.6
2.0,1.5195,1.0
0.0,0.93,0.7
1.0,1.4695,1.2
2.0,1.74149,1.7
2.0,1.41000,1.5
0.0,1.4545,1.3
0.0,1.0495,1.1
4.0,1.0445,1.4
1.0,1.814,2.0
1.0,1.55650,2.5
3.0,1.73299,1.8
0.0,1.4405,1.3
2.0,1.174,0.8
2.0,1.6875,2.3
1.0,1.13249,1.0
0.0,1.2015,1.3
4.0,1.1985,2.0
1.0,1.4075,2.1
3.0,1.04500,1.7
2.0,0.90949,1.1
3.0,1.8395,2.0
1.0,1.1455,1.4
3.0,1.1675,1.0
5.0,1.3365,1.0
1.0,1.326,1.3
0.0,1.2545,1.2
0.0,1.03900,1.1
1.0,1.13898,1.3
0.0,1.1005,1.2
2.0,1.1025,1.3
4.0,1.47899,2.2
4.0,1.89950,2.4
0.0,1.0225,0.6
1.0,1.25,1.3
3.0,1.21200,1.4
0.0,1.4135,1.7
1.0,1.71499,1.1
1.0,1.19850,0.9
1.0,1.1855,1.2
1.0,1.457,1.5
1.0,1.66350,2.0
4.0,1.397,1.3
5.0,1.2325,1.5
3.0,1.69898,2.0
1.0,1.60298,1.6
1.0,1.81750,1.6
0.0,1.03,1.0
1.0,1.3305,1.1
3.0,1.5305,1.5
1.0,1.74700,1.1
1.0,1.8325,1.0
2.0,1.1515,1.4
0.0,1.45298,0.7
1.0,1.34,1.0
0.0,1.421,1.0
1.0,1.4875,1.1
1.0,1.5515,1.0
1.0,1.3205,1.2
2.0,1.57198,1.6
2.0,1.154,1.1
1.0,1.264,1.2
2.0,1.3165,1.2
1.0,1.494,1.3
4.0,2.2075,3.3
1.0,1.63500,2.5
4.0,1.435,1.5
1.0,1.3365,1.6
2.0,1.328,1.3
1.0,3.278,3.3
0.0,1.524,1.0
3.0,1.2315,1.6
1.0,1.2765,1.7
1.0,1.529,1.3
1.0,1.5295,1.1
2.0,1.3155,1.8
3.0,1.7515,2.2
1.0,1.26800,1.4
6.0,1.7335,2.3
1.0,1.6715,1.8
1.0,1.459,1.6
3.0,1.908,1.7
2.0,1.6235,2.1
2.0,1.486,1.8
2.0,1.64950,1.9
1.0,1.864,1.7
0.0,1.165,1.1
1.0,1.1915,1.1
2.0,1.427,1.3
2.0,1.4275,1.8
0.0,1.2605,0.8
1.0,0.9045,0.7
1.0,1.97398,1.6
1.0,1.5925,1.7
0.0,1.345,0.9
0.0,1.41298,1.0
1.0,1.388,1.6
2.0,1.1915,1.3
0.0,1.52700,1.5
1.0,1.1255,1.1
2.0,1.85950,2.6
2.0,1.70450,1.6
1.0,1.406,1.3
1.0,1.27300,1.6
0.0,1.21050,1.4
0.0,1.3035,1.6
7.0,1.62199,1.4
4.0,1.7805,1.2
4.0,1.61150,1.7
1.0,1.1525,1.1
3.0,1.00598,1.0
5.0,1.525,1.1
0.0,2.3105,1.9
3.0,1.746,1.8
2.0,2.3685,2.8
1.0,1.315,1.2
1.0,1.2725,1.2
4.0,1.217,1.5
2.0,1.4465,1.9
1.0,1.98,1.6
2.0,1.65649,1.9
2.0,1.65,1.4
2.0,1.23499,1.6
1.0,0.9295,0.5
2.0,1.6415,1.3
0.0,0.7875,1.1
3.0,1.363,1.5
0.0,1.05,1.0
2.0,1.63100,2.0
3.0,1.61650,1.9
1.0,1.349,1.2
2.0,1.4885,1.6
0.0,1.62049,1.5
3.0,1.3945,1.3
1.0,1.80800,1.9
1.0,0.8805,0.5
1.0,1.0505,1.8
2.0,1.39000,1.8
1.0,1.6545,2.2
2.0,1.75598,1.6
1.0,1.524,1.3
2.0,1.92,1.9
1.0,1.61750,1.8
0.0,1.0985,1.4
2.0,1.154,0.9
1.0,1.2955,1.5
2.0,1.2475,1.2
0.0,1.409,1.7
2.0,2.23697,1.7
3.0,2.11300,2.5
4.0,1.7395,1.9
2.0,2.26196,2.5
1.0,1.2395,0.9
1.0,1.4005,1.3
4.0,1.5415,1.8
2.0,1.74050,2.3
0.0,1.42898,2.8
2.0,1.68149,1.8
1.0,1.42649,1.4
0.0,1.384,1.9
1.0,1.179,1.1
6.0,0.94349,1.1
0.0,1.5805,1.7
2.0,2.682,2.6
5.0,2.34049,2.8
0.0,1.587,0.8
0.0,1.66995,0.9
3.0,1.081,0.5
2.0,1.7165,0.9
2.0,1.75600,1.9
2.0,1.671,1.3
2.0,2.2405,1.6
2.0,1.39550,1.4
2.0,1.6995,1.9
2.0,1.29598,1.4
2.0,1.63150,1.4
4.0,1.154,1.2
2.0,1.18649,1.3
1.0,1.31249,1.2
6.0,2.1365,2.5
2.0,1.425,2.0
1.0,1.28,1.1
2.0,1.70650,2.1
1.0,1.8965,1.8
5.0,1.74299,1.7
5.0,1.455,1.9
0.0,1.5185,2.2
1.0,1.035,1.6
0.0,1.129,1.2
0.0,1.422,1.7
2.0,1.34550,1.5
0.0,2.23149,1.8
0.0,1.291,1.5
0.0,1.6555,2.4
0.0,2.037,2.3
1.0,1.64549,2.1
2.0,1.83349,1.6
2.0,1.48450,1.4
2.0,1.0815,1.5
1.0,1.17200,0.8
1.0,1.4245,1.6
2.0,1.51249,2.0
2.0,2.303,1.9
1.0,3.035,2.5
2.0,1.52500,1.7
0.0,1.5115,2.2
1.0,1.442,1.7
2.0,1.43249,1.0
0.0,1.2865,1.5
0.0,1.15400,0.8
1.0,1.219,1.2
5.0,2.5065,3.2
3.0,2.207,2.6
2.0,1.264,1.8
4.0,1.56950,1.3
4.0,1.1475,1.6
3.0,1.9695,2.0
1.0,1.10950,0.8
2.0,1.108,2.1
3.0,1.9375,2.6
5.0,1.89550,2.7
2.0,1.934,2.2
1.0,0.9755,1.7
2.0,1.305,1.7
4.0,1.1,1.3
2.0,1.443,1.5
3.0,2.626,2.2
0.0,1.00850,1.0
3.0,1.598,1.5
2.0,2.48350,2.4
2.0,1.8125,1.3
5.0,1.77750,2.2
2.0,1.3035,1.7
0.0,1.677,0.7
3.0,1.42249,1.1
2.0,1.308,1.1
0.0,1.528,1.1
2.0,1.526,1.6
2.0,0.96649,1.3
1.0,1.72,2.0
5.0,1.78697,1.7
1.0,1.4075,1.4
2.0,1.093,1.2
1.0,1.7175,2.0
0.0,1.4985,0.9
3.0,1.07798,0.5
0.0,1.611,1.7
1.0,1.3535,1.1
2.0,1.51300,1.2
1.0,1.17649,1.1
1.0,1.31550,1.5
2.0,1.74398,2.0
1.0,1.342,1.5
2.0,1.1535,0.6
2.0,1.3735,0.6
1.0,0.92449,1.2
3.0,1.3915,1.2
2.0,1.134,1.4
3.0,1.1135,1.7
1.0,1.316,1.3
4.0,1.61550,1.9
1.0,1.1955,1.0
0.0,1.56149,0.6
2.0,1.92249,1.2
2.0,1.6105,2.2
0.0,0.9875,1.1
0.0,1.939,1.7
1.0,1.725,1.9
1.0,1.222,1.4
5.0,1.5635,2.4
0.0,1.2045,1.1
3.0,1.673,1.6
2.0,1.0055,1.2
2.0,1.721,2.4
2.0,1.433,1.4
3.0,0.92799,0.8
0.0,1.16949,1.2
2.0,1.3885,1.8
0.0,1.191,1.1
1.0,1.6145,1.6
1.0,1.26398,1.4
2.0,1.37649,1.4
1.0,1.29500,1.5
3.0,1.38849,1.1
2.0,1.76000,1.5
1.0,1.4545,1.5
2.0,1.397,2.5
1.0,1.2685,1.3
0.0,1.043,1.3
2.0,1.88298,1.9
1.0,1.34799,1.2
0.0,1.357,1.2
1.0,1.1045,1.0
1.0,1.3375,1.5
1.0,1.38600,1.3
0.0,1.557,1.3
1.0,1.3245,1.0
2.0,1.3595,1.6
1.0,1.199,1.2
2.0,1.03649,1.0
2.0,1.99149,1.3
2.0,1.783,2.1
2.0,1.78600,2.5
1.0,1.248,2.0
0.0,1.5205,1.8
0.0,1.367,1.3
0.0,1.403,1.4
3.0,1.69698,1.5
0.0,1.381,1.4
2.0,1.7335,2.0
1.0,2.0195,1.6
0.0,1.5905,1.0
0.0,1.272,1.7
0.0,1.5675,1.6
1.0,0.9125,0.5
2.0,1.596,1.2
0.0,1.1735,1.2
0.0,1.48499,1.6
0.0,1.3975,1.3
1.0,1.0495,1.1
4.0,2.11898,3.3
0.0,1.28349,1.6
1.0,0.98949,1.3
2.0,1.491,2.4
0.0,1.7785,2.5
1.0,1.37,1.5
6.0,3.18,2.9
3.0,1.29598,1.1
1.0,1.1595,1.8
2.0,2.3685,3.1
2.0,1.37550,1.1
3.0,1.547,1.4
0.0,1.6,2.0
2.0,2.1295,1.8
1.0,1.80600,2.5
0.0,1.4215,0.9
1.0,1.28998,1.3
0.0,2.26649,1.6
5.0,1.3795,1.5
0.0,1.42249,1.3
1.0,1.8415,1.8
0.0,1.394,1.6
1.0,1.768,2.1
0.0,1.1605,1.1
1.0,1.141,1.0
0.0,1.8465,1.7
0.0,1.30097,1.7
2.0,1.13350,1.3
1.0,1.36999,1.3
3.0,1.173,1.4
1.0,1.66400,1.6
1.0,1.3565,1.7
0.0,1.246,1.4
0.0,1.6965,1.9
2.0,1.1235,1.0
3.0,1.93150,2.2
1.0,1.41649,0.8
2.0,1.5015,1.8
2.0,1.293,1.9
1.0,1.675,1.5
2.0,1.38898,0.8
3.0,2.13800,1.9
2.0,1.65250,2.1
1.0,1.3115,1.0
1.0,1.2145,1.6
2.0,1.308,0.8
0.0,0.978,1.5
1.0,1.66698,1.6
0.0,1.267,1.2
3.0,1.95496,2.4
1.0,1.1955,1.1
1.0,1.54350,2.1
0.0,1.576,1.1
1.0,1.3715,1.3
3.0,1.2285,2.3
0.0,1.61649,1.4
3.0,2.1285,3.0
2.0,1.8405,2.3
1.0,1.442,1.9
2.0,1.903,1.7
1.0,0.9595,1.7
0.0,2.758,3.5
0.0,2.2775,1.9
1.0,1.53398,0.8
2.0,1.7975,1.3
1.0,1.7045,2.4
2.0,1.2625,0.9
3.0,1.178,1.1
2.0,1.3635,1.7
1.0,1.443,0.9
1.0,1.2395,1.3
4.0,2.7275,3.3
1.0,1.45050,2.3
3.0,3.0545,2.4
4.0,2.227,1.7
3.0,1.6255,1.6
0.0,1.3,1.5
1.0,1.584,2.0
2.0,1.2885,1.8
2.0,1.2145,1.4
1.0,0.90050,0.9
2.0,1.69698,1.6
1.0,1.231,1.8
3.0,1.46099,1.5
1.0,1.4105,1.4
4.0,1.3805,1.6
1.0,0.961,1.1
1.0,1.307,0.9
2.0,1.2075,1.2
3.0,1.115,1.9
4.0,2.61349,2.5
5.0,1.9865,2.3
1.0,1.1155,1.6
0.0,1.529,1.7
2.0,1.0295,0.9
2.0,3.35049,3.4
1.0,1.1595,1.4
2.0,1.088,0.8
2.0,1.4705,1.5
2.0,1.6065,1.8
0.0,1.18000,1.8
3.0,1.20949,2.1
2.0,1.3565,1.4
3.0,1.464,1.3
6.0,2.103,1.8
0.0,1.3845,1.0
0.0,1.68449,2.0
2.0,1.2875,1.2
3.0,1.85049,2.4
1.0,1.7305,2.8
1.0,0.958,1.4
0.0,1.365,1.6
0.0,1.502,1.4
2.0,1.793,1.9
3.0,1.1515,1.4
2.0,1.209,1.3
1.0,1.6075,1.8
0.0,1.7665,2.1
3.0,1.547,1.8
1.0,1.39900,2.0
0.0,2.457,2.3
1.0,1.25850,1.8
2.0,1.64849,0.6
2.0,1.0925,0.8
5.0,2.3175,2.5
1.0,1.25850,1.2
2.0,1.6835,1.3
2.0,1.6575,2.3
1.0,1.351,1.6
3.0,1.487,1.8
0.0,1.39600,1.4
2.0,1.25949,1.2
0.0,2.25297,1.4
3.0,1.31849,1.1
1.0,1.22299,1.6
1.0,1.042,0.8
2.0,1.7925,1.8
0.0,1.59297,1.9
4.0,1.69050,1.6
1.0,1.22899,1.0
1.0,1.86550,1.7
1.0,1.01250,1.7
1.0,1.37449,1.0
2.0,1.645,2.1
1.0,1.491,1.3
4.0,1.1965,1.5
0.0,1.3945,1.4
1.0,1.37750,0.8
0.0,1.6195,1.9
1.0,1.4,0.8
3.0,1.043,1.1
3.0,1.2855,1.3
1.0,1.0845,1.6
3.0,1.90800,1.9
1.0,1.3435,1.3
1.0,1.217,1.0
1.0,1.411,1.8
3.0,1.262,1.4
2.0,1.4125,1.5
2.0,1.6115,2.5
0.0,1.39049,1.4
1.0,1.35300,1.6
3.0,1.68049,0.7
1.0,1.24250,1.0
2.0,1.4405,1.3
1.0,1.56,1.5
1.0,0.9115,1.2
4.0,1.45400,1.2
0.0,1.75400,2.8
1.0,1.1075,1.0
2.0,1.1165,1.0
1.0,1.705,1.7
1.0,1.3365,1.1
1.0,1.202,1.6
0.0,1.6215,2.3
1.0,2.2625,2.8
4.0,1.48998,2.0
2.0,3.173,2.6
2.0,1.69349,1.8
1.0,1.3475,1.9
3.0,1.4555,1.5
0.0,1.192,1.7
1.0,1.698,1.5
2.0,1.325,1.4
0.0,1.51549,1.7
1.0,1.24,1.4
3.0,1.7485,1.9
0.0,1.32198,1.1
2.0,1.3615,1.3
0.0,1.1465,1.5
2.0,1.18449,1.2
2.0,3.116,2.7
2.0,1.554,1.5
1.0,1.62800,2.7
4.0,1.3655,1.5
1.0,1.083,1.6
0.0,1.5605,1.6
0.0,0.976,1.1
1.0,1.31950,1.3
1.0,1.50700,1.4
1.0,1.27749,1.3
3.0,1.1975,1.6
1.0,1.272,1.0
1.0,1.704,1.7
2.0,1.741,0.9
3.0,1.0895,1.0
0.0,1.3275,1.1
0.0,1.66350,2.1
2.0,1.435,1.4
6.0,1.243,1.7
1.0,1.30949,0.8
2.0,2.2915,2.7
2.0,1.3635,1.4
3.0,1.52100,2.1
2.0,0.90299,0.9
1.0,1.61799,1.2
2.0,1.426,1.8
0.0,1.1095,1.1
2.0,1.6585,1.3
4.0,1.641,1.2
2.0,1.158,0.9
0.0,1.6875,2.2
1.0,0.87649,1.1
1.0,0.9295,1.5
2.0,1.626,2.5
1.0,1.45,1.8
0.0,1.2695,1.9
0.0,1.62797,1.7
1.0,1.12950,1.3
2.0,1.5135,1.0
1.0,1.7215,1.8
0.0,1.967,2.2
1.0,1.427,0.8
1.0,1.198,1.3
0.0,1.2445,1.1
1.0,1.85498,2.2
0.0,1.304,1.1
1.0,2.136,1.6
4.0,2.2435,2.0
1.0,1.529,2.0
5.0,2.25250,2.8
2.0,1.45250,1.9
2.0,1.223,1.4
1.0,1.5225,1.2
2.0,1.57400,1.6
0.0,1.2445,1.8
0.0,1.5185,1.0
1.0,1.569,1.5
2.0,2.0535,3.1
0.0,1.67898,2.1
1.0,2.195,2.8
1.0,1.0135,1.5
0.0,1.254,1.1
0.0,1.9175,1.7
1.0,1.299,1.5
0.0,0.877,1.5
1.0,1.0135,1.2
3.0,1.0945,1.3
0.0,1.621,2.2
3.0,1.6245,2.1
1.0,0.99049,0.5
1.0,2.179,1.9
2.0,1.258,1.1
1.0,1.40498,1.5
2.0,1.1825,1.0
0.0,1.1235,0.9
1.0,1.30598,0.9
0.0,1.56950,1.4
1.0,1.1605,1.4
3.0,1.9335,2.0
3.0,1.95200,2.1
0.0,1.499,2.1
3.0,2.136,1.1
2.0,1.46850,1.8
2.0,1.317,1.0
1.0,1.489,1.2
4.0,1.624,2.0
1.0,1.30149,1.4
0.0,1.5795,1.8
2.0,1.2175,1.3
1.0,1.5485,1.9
1.0,1.27398,1.6
1.0,1.207,1.2
1.0,1.568,1.3
1.0,2.0925,2.0
2.0,1.81697,1.7
3.0,2.812,2.8
0.0,1.00700,1.2
5.0,1.354,0.8
3.0,1.214,1.0
1.0,1.2175,1.2
0.0,1.1205,1.0
0.0,1.2385,1.4
0.0,0.98049,1.5
1.0,1.49000,1.0
2.0,1.28549,1.4
1.0,2.09250,2.6
0.0,1.19250,1.1
1.0,1.01900,1.3
1.0,1.536,1.6
0.0,1.718,1.8
0.0,1.07250,1.0
1.0,1.7395,1.7
2.0,1.277,1.4
1.0,1.8905,2.5
1.0,1.492,1.6
2.0,1.3435,1.9
3.0,1.011,1.1
1.0,1.6145,2.2
0.0,2.0575,1.5
1.0,0.9555,1.1
1.0,1.09,1.4
0.0,1.39200,1.2
1.0,1.43750,1.4
2.0,1.6405,2.0
0.0,0.873,1.1
2.0,1.297,1.3
1.0,1.1115,1.1
3.0,1.97800,2.5
1.0,1.424,1.6
1.0,1.626,1.7
0.0,1.25700,1.4
1.0,1.64849,1.4
3.0,1.1435,2.0
0.0,1.447,0.8
1.0,1.50200,1.4
1.0,1.02450,1.3
5.0,2.2635,2.8
1.0,1.29349,2.0
0.0,1.751,1.1
0.0,1.51,1.7
2.0,1.639,2.3
4.0,1.4475,1.2
2.0,2.9925,2.7
1.0,1.432,1.5
1.0,1.416,1.4
0.0,1.3725,1.0
2.0,1.2285,1.8
0.0,1.17,1.4
2.0,2.5345,2.0
1.0,1.46099,1.4
1.0,1.56300,1.5
2.0,1.69397,1.9
2.0,1.402,0.9
2.0,1.241,1.0
1.0,1.5335,1.1
2.0,2.455,2.5
1.0,1.59,2.1
2.0,2.3475,2.3
1.0,2.6,3.6
2.0,1.61700,1.5
1.0,1.3885,1.6
1.0,1.1995,1.6
1.0,1.639,2.0
1.0,1.31198,1.5
4.0,1.204,1.1
0.0,1.22,1.5
3.0,1.03798,1.0
3.0,1.39800,0.9
3.0,1.53,1.7
2.0,1.403,1.1
1.0,1.447,1.7
1.0,1.2585,1.7
1.0,2.368,3.1
0.0,1.5645,2.5
0.0,1.17098,1.0
2.0,2.208,1.3
1.0,1.409,1.1
0.0,1.448,2.0
2.0,1.5745,1.2
0.0,1.5375,1.2
0.0,1.2895,1.0
2.0,1.426,1.3
3.0,1.0765,0.9
0.0,1.73,2.0
0.0,1.1395,1.5
1.0,1.151,1.2
4.0,1.4905,2.0
2.0,1.5295,1.8
2.0,1.366,2.1
1.0,1.3315,1.6
0.0,1.1715,1.1
0.0,1.15249,1.3
2.0,1.74349,1.6
1.0,1.5545,1.4
0.0,1.5675,2.0
0.0,1.16449,0.7
1.0,1.27349,1.1
2.0,1.36,1.6
1.0,1.18800,2.0
2.0,0.79299,1.1
5.0,2.11,3.1
0.0,1.668,1.6
2.0,1.389,1.9
1.0,1.1375,1.2
2.0,1.1595,1.8
0.0,1.5465,1.7
2.0,1.161,1.5
2.0,1.4135,1.6
5.0,3.0545,3.3
0.0,0.98700,0.9
2.0,1.107,1.1
3.0,1.6625,2.2
2.0,1.552,2.0
0.0,0.98249,1.0
3.0,1.436,1.6
1.0,1.476,1.7
2.0,1.66400,1.3
0.0,1.08550,1.0
2.0,1.141,1.1
1.0,2.104,2.5
0.0,1.6195,1.1
0.0,1.096,1.8
2.0,1.86300,1.9
3.0,1.973,2.3
1.0,1.182,1.0
1.0,1.62997,1.8
1.0,1.05500,1.5
1.0,1.16449,0.9
0.0,1.737,2.3
1.0,1.33700,1.3
0.0,1.229,1.6
2.0,1.5695,1.3
1.0,2.1255,1.9
0.0,1.1895,1.0
3.0,1.8165,2.1
3.0,2.1625,1.3
3.0,1.5035,1.0
2.0,2.00449,1.1
0.0,0.975,1.0
0.0,1.71000,1.8
0.0,1.096,1.7
0.0,0.95050,1.3
1.0,1.351,1.2
0.0,1.74299,1.7
1.0,1.3445,1.4
4.0,1.4415,0.8
1.0,1.1745,1.7
1.0,1.91200,1.8
0.0,1.387,0.7
0.0,1.69050,1.4
3.0,1.216,1.5
2.0,1.39,1.5
0.0,1.508,1.1
1.0,1.8605,1.9
3.0,1.052,1.2
1.0,1.278,0.7
0.0,1.54149,1.2
0.0,1.175,1.1
2.0,0.89400,1.0
1.0,1.66849,1.5
1.0,1.6725,2.1
1.0,1.364,1.4
2.0,1.10199,0.9
1.0,1.48050,1.6
0.0,1.1465,1.5
2.0,1.8945,2.5
3.0,1.2855,1.4
2.0,1.56049,1.5
3.0,1.46349,1.3
1.0,1.57649,1.9
2.0,1.0905,1.4
3.0,1.85300,1.7
2.0,1.20298,1.3
0.0,1.8925,2.1
0.0,1.463,1.7
1.0,1.12700,1.6
1.0,1.1795,1.3
1.0,1.921,1.4
4.0,2.007,2.2
1.0,1.375,1.7
0.0,1.1325,1.2
1.0,1.10450,1.5
3.0,1.174,1.5
4.0,1.4075,1.3
3.0,1.3615,0.8
1.0,1.21050,0.7
2.0,1.60098,1.5
0.0,1.6375,1.3
1.0,1.7305,2.7
0.0,1.5375,1.9
0.0,1.2495,2.1
3.0,2.19,2.8
2.0,1.3225,2.0
3.0,1.4885,1.3
0.0,1.253,1.3
0.0,1.682,1.9
2.0,1.9485,2.6
5.0,2.7635,2.7
0.0,1.34150,1.1
2.0,1.08999,1.1
0.0,0.91799,0.6
1.0,1.19349,1.1
1.0,1.44400,1.3
2.0,1.95,2.7
1.0,1.253,1.3
1.0,1.6215,2.0
1.0,1.3115,1.3
1.0,1.379,1.2
3.0,1.16449,1.2
5.0,1.32198,1.6
1.0,1.2995,1.7
4.0,1.3555,2.1
3.0,1.1065,0.9
3.0,1.247,1.1
1.0,1.406,1.3
0.0,0.901,1.2
1.0,1.54998,1.8
0.0,0.9215,1.1
2.0,1.52450,1.5
1.0,1.4365,1.1
1.0,1.18049,1.0
1.0,1.6785,1.5
2.0,1.19450,2.2
2.0,1.549,1.5
5.0,2.2625,3.4
1.0,1.2845,1.4
0.0,1.48,1.5
0.0,1.34950,1.2
1.0,1.90249,1.9
2.0,1.568,2.1
1.0,1.5885,1.5
2.0,1.02100,1.2
1.0,1.44498,1.6
2.0,1.91700,2.3
3.0,1.56,1.7
3.0,1.823,1.6
2.0,1.426,1.5
2.0,1.146,1.4
4.0,2.42997,2.4
0.0,1.1765,0.9
3.0,1.3425,1.5
1.0,2.5395,2.2
0.0,1.268,0.9
2.0,1.56,2.1
0.0,1.95850,1.9
0.0,1.4175,2.1
1.0,1.6285,1.8
2.0,1.675,1.0
4.0,1.4095,1.1
2.0,1.096,1.3
2.0,1.5215,2.0
1.0,0.97250,1.1
3.0,1.0725,1.2
1.0,1.64900,1.3
0.0,1.09,1.1
1.0,1.84749,1.6
1.0,1.23349,1.3
2.0,1.4195,1.6
2.0,2.051,1.3
2.0,0.90949,1.2
1.0,1.704,2.2
3.0,1.7025,2.0
0.0,0.96399,1.6
0.0,1.19450,1.0
2.0,1.4665,1.0
2.0,2.58,3.5
0.0,1.3325,1.4
2.0,1.035,1.0
3.0,2.3655,2.4
2.0,1.379,1.4
0.0,1.437,1.7
2.0,1.3975,1.1
1.0,1.18449,1.3
5.0,2.344,3.0
1.0,1.565,1.0
0.0,1.7285,1.6
0.0,1.436,1.3
2.0,2.413,2.9
2.0,1.22800,1.9
1.0,1.025,1.4
2.0,1.21099,1.4
2.0,1.1575,1.0
2.0,1.62449,1.1
1.0,1.54650,1.8
1.0,1.69900,2.3
0.0,1.197,0.8
1.0,1.15400,1.0
1.0,2.1605,2.6
1.0,1.67898,1.6
2.0,1.4175,1.5
0.0,1.05250,1.2
0.0,2.3095,3.4
0.0,1.09599,1.4
